category,assessment,ndar_structure,banda_var,ndar_var,notes,fixed_value,respondent,var_type,recode,na_val,T2,T3,Notes,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
clin,FHS,fhs01,fhs31b_sibling1,fhs31b_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs31b_sibling2,fhs31b_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs31b_sibling3,fhs31b_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs31b_sibling4,fhs31b_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs31b_sibling5,fhs31b_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs4,fhs4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs4_child1,fhs4_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs4_child2,fhs4_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs4_father,fhs4_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs4_mother,fhs4_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs4_sibling1,fhs4_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs4_sibling2,fhs4_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs4_sibling3,fhs4_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs4_sibling4,fhs4_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs4_sibling5,fhs4_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs5,fhs5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs5_child1,fhs5_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs5_child2,fhs5_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs5_father,fhs5_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs5_mother,fhs5_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs5_sibling1,fhs5_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs5_sibling2,fhs5_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs5_sibling3,fhs5_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs5_sibling4,fhs5_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs5_sibling5,fhs5_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs6,fhs6,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs6_child1,fhs6_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs6_child2,fhs6_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs6_father,fhs6_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs6_mother,fhs6_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs6_sibling1,fhs6_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs6_sibling2,fhs6_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs6_sibling3,fhs6_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs6_sibling4,fhs6_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs6_sibling5,fhs6_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs7a,fhs7a,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs7a_child1,fhs7a_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs7a_child2,fhs7a_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs7a_father,fhs7a_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs7a_mother,fhs7a_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs7a_sibling1,fhs7a_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs7a_sibling2,fhs7a_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs7a_sibling3,fhs7a_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs7a_sibling4,fhs7a_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs7a_sibling5,fhs7a_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs7b,fhs7b,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs7b_child1,fhs7b_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs7b_child2,fhs7b_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs7b_father,fhs7b_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs7b_mother,fhs7b_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs7b_sibling1,fhs7b_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs7b_sibling2,fhs7b_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs7b_sibling3,fhs7b_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs7b_sibling4,fhs7b_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs7b_sibling5,fhs7b_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs8a,fhs8a,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs8a_child1,fhs8a_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs8a_child2,fhs8a_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs8a_father,fhs8a_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs8a_mother,fhs8a_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs8a_sibling1,fhs8a_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs8a_sibling2,fhs8a_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs8a_sibling3,fhs8a_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs8a_sibling4,fhs8a_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs8a_sibling5,fhs8a_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs8b,fhs8b,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs8b_child1,fhs8b_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs8b_child2,fhs8b_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs8b_father,fhs8b_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs8b_mother,fhs8b_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs8b_sibling1,fhs8b_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs8b_sibling2,fhs8b_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs8b_sibling3,fhs8b_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs8b_sibling4,fhs8b_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs8b_sibling5,fhs8b_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs9a,fhs9a,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs9a_child1,fhs9a_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs9a_child2,fhs9a_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs9a_father,fhs9a_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs9a_mother,fhs9a_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs9a_sibling1,fhs9a_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs9a_sibling2,fhs9a_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs9a_sibling3,fhs9a_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs9a_sibling4,fhs9a_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs9a_sibling5,fhs9a_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs9b,fhs9b,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs9b_child1,fhs9b_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs9b_child2,fhs9b_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs9b_father,fhs9b_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs9b_mother,fhs9b_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs9b_sibling1,fhs9b_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs9b_sibling2,fhs9b_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs9b_sibling3,fhs9b_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs9b_sibling4,fhs9b_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs9b_sibling5,fhs9b_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,acute_stress_current,acutestresscurrent,Recode 3 as 4 and 4 as 3,,Child,var,ksads,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,acute_stress_dsm5_current,acutestresscurrent_dsm5,Recode 3 as 4 and 4 as 3,,Child,var,ksads,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,adhd_dsm5_current,adhdcurrent_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,adhd_lifetime,adhdpast,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,adhd_dsm5_lifetime,adhdpast_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,adj_anx_current,adjustmentanxiouscurrent,Recode 3 as 4 and 4 as 3,,Child,var,ksads,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,adj_conduct_current,adjustmentconductcurrent,Recode 3 as 4 and 4 as 3,,Child,var,ksads,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,adj_mixed_current,adjustmentmixedcurrent,Recode 3 as 4 and 4 as 3,,Child,var,ksads,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,agoraphobia_current,agoraphobiacurrent,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,agoraphobia_dsm5_current,agoraphobiacurrent_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,agoraphobia_lifetime,agoraphobiapast,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,agoraphobia_dsm5_lifetime,agoraphobiapast_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,alcohol_abuse_current,alcohol_abuse,Recode 3 as 4 and 4 as 3,,Child,var,ksads,999.0,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,alcohol_abuse_current,alcoholabusecurrent,,,Child,var,,,,,,,,,,
clin,KSADS,ksads_diagnoses01,alcohol_abuse_lifetime,alcoholabusepast,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,alcohol_depend_current,alcoholdependencecurrent,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,alcohol_depend_lifetime,alcoholdependencepast,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,anorexia_current,anorexiacurrent,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,anorexia_dsm5_current,anorexiacurrent_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,anorexia_lifetime,anorexiapast,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,anorexia_dsm5_lifetime,anorexiapast_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,adhd_current,attention_deficit_disorder,Recode 3 as 4 and 4 as 3,,Child,var,ksads,999.0,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,adhd_current,adhdcurrent,,,Child,var,,,,,,,,,,
clin,KSADS,ksads_diagnoses01,avoid_current,avoidantchildhoodcurrent,Recode 3 as 4 and 4 as 3,,Child,var,ksads,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,bipolar_i_current,bipolar_i,Recode 3 as 4 and 4 as 3,,Child,var,ksads,999.0,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,bipolar_i_current,bipolaricurrent,,,Child,var,,,,,,,,,,
clin,KSADS,ksads_diagnoses01,bipolar_ii_current,bipolar_ii,Recode 3 as 4 and 4 as 3,,Child,var,ksads,999.0,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,bipolar_ii_current,bipolariicurrent,,,Child,var,,,,,,,,,,
clin,KSADS,ksads_diagnoses01,bipolar_nos_current,bipolar_nos,Recode 3 as 4 and 4 as 3; bipolar_nos is required,,Child,var,ksads,999.0,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,bipolar_nos_current,bipolarnoscurrent,,,Child,var,,,,,,,,,,
clin,KSADS,ksads_diagnoses01,bipolar_i_dsm5_current,bipolaricurrent_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,bipolar_ii_dsm5_current,bipolariicurrent_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,bipolar_lifetime,bipolariipast,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,bipolar_ii_dsm5_lifetime,bipolariipast_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,bipolar_i_lifetime,bipolaripast,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,bipolar_i_dsm5_lifetime,bipolaripast_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,bipolar_nos_lifetime,bipolarnospast,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,bipolar_unspec_dsm5_cur,bipolarunspeccurrent_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,bipolar_unspec_dsm5_life,bipolarunspecpast_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,brief_reactive_psych_dsm5_cur,briefreactivepsychcurrent_dsm5,Recode 3 as 4 and 4 as 3,,Child,var,ksads,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,brief_reactive_psych_cur,briefreactivepsychosiscurrent,Recode 3 as 4 and 4 as 3,,Child,var,ksads,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,bulimia_current,bulimiacurrent,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,bulimia_dsm5_current,bulimiacurrent_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,bulimia_lifetime,bulimiapast,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,bulimia_dsm5_lifetime,bulimiapast_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,chronic_tic_current,chronicticcurrent,Recode 3 as 4 and 4 as 3,,Child,var,ksads,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,chronic_tic_dsm5_current,chronicticcurrent_dsm5,Recode 3 as 4 and 4 as 3,,Child,var,ksads,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,conduct_current,conductcurrent,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,conduct_dsm5_current,conductcurrent_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,conduct_lifetime,conductpast,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,conduct_dsm5_lifetime,conductpast_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,cyclothymia_current,cyclothymiacurrent,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,cyclothymia_dsm5_current,cyclothymiacurrent_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,cyclothymia_lifetime,cyclothymiapast,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,cyclothymia_dsm5_lifetime,cyclothymiapast_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,depressive_nos_current,depressive_disorder_nos,Recode 3 as 4 and 4 as 3,,Child,var,ksads,999.0,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,depressive_nos_current,depnoscurrent,,,Child,var,,,,,,,,,,
clin,KSADS,ksads_diagnoses01,depressive_nos_life,depnospast,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,depress_unspec_dsm5_cur,depressunspeccurrent_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,depress_unspec_dsm5_life,depressunspecpast_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,dysthymia_current,dysthymiacurrent,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,dysthymia_dsm5_current,dysthymiacurrent_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,dysthymia_lifetime,dysthymiapast,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,dysthymia_dsm5_lifetime,dysthymiapast_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,encopresis_current,encopresiscurrent,Recode 3 as 4 and 4 as 3,,Child,var,ksads,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,encopresis_lifetime,encopresispast,Recode 3 as 4 and 4 as 3,,Child,var,ksads,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,enuresis_current,enuresiscurrent,Recode 3 as 4 and 4 as 3,,Child,var,ksads,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,enuresis_lifetime,enuresispast,Recode 3 as 4 and 4 as 3,,Child,var,ksads,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,gen_anxiety_current,gadcurrent,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,gen_anxiety_lifetime,gadpast,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,hypomania_current,hypomaniacurrent,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,mania_current,maniacurrent,Recode 3 as 4 and 4 as 3,,Child,var,ksads,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,mania_lifetime,maniapast,Recode 3 as 4 and 4 as 3,,Child,var,ksads,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,mdd_current,mddcurrent,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,mdd_dsm5_current,mddcurrent_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,mdd_lifetime,mddpast,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,mdd_dsm5_lifetime,mddpast_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,mental_current,mentalretardationcurrent,Recode 3 as 4 and 4 as 3,,Child,var,ksads,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,no_disorder,nodisorder,Recode 3 as 4 and 4 as 3,,Child,var,ksads,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,ocd_current,ocdcurrent,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,ocd_dsm5_current,ocdcurrent_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,ocd_lifetime,ocdpast,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,ocd_dsm5_lifetime,ocdpast_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,odd_current,oddcurrent,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,odd_dsm5_current,oddcurrent_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,odd_lifetime,oddpast,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,odd_dsm5_lifetime,oddpast_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,other_current,otherpsychiarticdisordercurrent,Recode 3 as 4 and 4 as 3,,Child,var,ksads,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,overanx_current,overanxiouscurrent,Recode 3 as 4 and 4 as 3,,Child,var,ksads,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,overanx_lifetime,overanxiouspast,Recode 3 as 4 and 4 as 3,,Child,var,ksads,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,panic_current,panicdisordercurrent,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,panic_lifetime,panicdisorderpast,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,ptsd_current,post_traumatic_stress_disorder,Recode 3 as 4 and 4 as 3,,Child,var,ksads,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,ptsd_current,ptsdcurrent,,,Child,var,,,,,,,,,,
clin,KSADS,ksads_diagnoses01,ptsd_dsm5_current,ptsdcurrent_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,ptsd_lifetime,ptsdpast,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,ptsd_dsm5_lifetime,ptsdpast_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,schizoaffective_lifetime,schizoaffectivepast,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,schizophrenia_dsm5_current,schizophreniacurrent_dsm5,Recode 3 as 4 and 4 as 3,,Child,var,ksads,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,schizophreniform_dsm5_cur,schizophreniformcurrent_dsm5,Recode 3 as 4 and 4 as 3,,Child,var,ksads,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,schizoaffective_current,schzioaffectivecurrent,Recode 3 as 4 and 4 as 3,,Child,var,ksads,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,schizophrenia_current,schziophreniacurrent,Recode 3 as 4 and 4 as 3,,Child,var,ksads,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,schizophreniform_current,schziophreniformcurrent,Recode 3 as 4 and 4 as 3,,Child,var,ksads,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,sep_anxiety_current,separationcurrent,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,sep_anxiety_lifetime,separationpast,,,Child,var,,,,1.0,,,,,,
